date	fly_id	species	strain	sex	tastant_comparison	food_choice	NumberOfSips/1hour
2025-05-27	fly_2489	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	2018
2025-05-27	fly_2489	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	429
2025-05-27	fly_2490	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	586
2025-05-27	fly_2490	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	41
2025-05-27	fly_2491	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	837
2025-05-27	fly_2491	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	734
2025-05-27	fly_2492	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	1254
2025-05-27	fly_2492	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	212
2025-05-27	fly_2493	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	257
2025-05-27	fly_2493	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	697
2025-05-27	fly_2494	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	159
2025-05-27	fly_2494	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	105
2025-05-27	fly_2495	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	104
2025-05-27	fly_2495	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	275
2025-05-27	fly_2496	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	248
2025-05-27	fly_2496	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	689
2025-05-27	fly_2497	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	28
2025-05-27	fly_2497	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	279
2025-05-27	fly_2498	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	122
2025-05-27	fly_2498	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	554
2025-05-27	fly_2499	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	141
2025-05-27	fly_2499	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	313
2025-05-27	fly_2500	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	451
2025-05-27	fly_2500	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	1195
2025-05-27	fly_2501	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	69
2025-05-27	fly_2501	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	681
2025-05-27	fly_2502	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	66
2025-05-27	fly_2502	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	849
2025-05-27	fly_2503	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	281
2025-05-27	fly_2503	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	913
2025-05-27	fly_2504	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	269
2025-05-27	fly_2504	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	969
2025-05-27	fly_2505	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	50
2025-05-27	fly_2505	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	883
2025-05-27	fly_2506	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	313
2025-05-27	fly_2506	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	1703
2025-05-27	fly_2507	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	121
2025-05-27	fly_2507	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	407
2025-05-27	fly_2508	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	276
2025-05-27	fly_2508	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	300
2025-05-27	fly_2509	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	163
2025-05-27	fly_2509	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	796
2025-05-27	fly_2510	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	72
2025-05-27	fly_2510	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	433
2025-05-27	fly_2511	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	170
2025-05-27	fly_2511	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	655
2025-05-27	fly_2512	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	195
2025-05-27	fly_2512	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	200
2025-05-27	fly_2513	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	30
2025-05-27	fly_2513	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	147
2025-05-27	fly_2514	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	213
2025-05-27	fly_2514	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	347
2025-05-27	fly_2515	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	105
2025-05-27	fly_2515	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	936
2025-05-27	fly_2516	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	252
2025-05-27	fly_2516	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	514
2025-05-27	fly_2517	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	317
2025-05-27	fly_2517	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	569
2025-05-27	fly_2518	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	105
2025-05-27	fly_2518	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	567
2025-05-27	fly_2519	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	noni_juice	92
2025-05-27	fly_2519	D. melanogaster	w*;poxN70-23/CyO	female	noni juice vs grape juice	grape_juice	923
2025-05-27	fly_2520	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	233
2025-05-27	fly_2520	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	894
2025-05-27	fly_2521	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	603
2025-05-27	fly_2521	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	328
2025-05-27	fly_2522	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	619
2025-05-27	fly_2522	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	457
2025-05-27	fly_2523	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	725
2025-05-27	fly_2523	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	294
2025-05-27	fly_2524	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	107
2025-05-27	fly_2524	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	62
2025-05-27	fly_2525	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	37
2025-05-27	fly_2525	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	273
2025-05-27	fly_2526	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	117
2025-05-27	fly_2526	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	877
2025-05-27	fly_2527	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	noni_juice	79
2025-05-27	fly_2527	D. melanogaster	w*;poxN70/CyO	female	noni juice vs grape juice	grape_juice	386
2025-05-28	fly_2528	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	649
2025-05-28	fly_2528	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	824
2025-05-28	fly_2529	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	1394
2025-05-28	fly_2529	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	93
2025-05-28	fly_2530	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	1520
2025-05-28	fly_2530	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	97
2025-05-28	fly_2531	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	2277
2025-05-28	fly_2531	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	592
2025-05-28	fly_2532	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	829
2025-05-28	fly_2532	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	566
2025-05-28	fly_2533	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	891
2025-05-28	fly_2533	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	597
2025-05-28	fly_2534	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	1764
2025-05-28	fly_2534	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	1259
2025-05-28	fly_2535	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	295
2025-05-28	fly_2535	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	231
2025-05-28	fly_2536	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	3153
2025-05-28	fly_2536	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	619
2025-05-28	fly_2537	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	1860
2025-05-28	fly_2537	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	1197
2025-05-28	fly_2538	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	143
2025-05-28	fly_2538	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	381
2025-05-28	fly_2539	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	11
2025-05-28	fly_2539	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	128
2025-05-28	fly_2540	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	165
2025-05-28	fly_2540	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	242
2025-05-28	fly_2541	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	92
2025-05-28	fly_2541	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	12
2025-05-28	fly_2542	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	115
2025-05-28	fly_2542	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	33
2025-05-28	fly_2543	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	103
2025-05-28	fly_2543	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	26
2025-05-28	fly_2544	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	152
2025-05-28	fly_2544	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	52
2025-05-28	fly_2545	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	289
2025-05-28	fly_2545	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	70
2025-05-28	fly_2546	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	189
2025-05-28	fly_2546	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	318
2025-05-28	fly_2547	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	231
2025-05-28	fly_2547	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	31
2025-05-28	fly_2548	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	815
2025-05-28	fly_2548	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	34
2025-05-28	fly_2549	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	197
2025-05-28	fly_2549	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	38
2025-05-28	fly_2550	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	297
2025-05-28	fly_2550	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	35
2025-05-28	fly_2551	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	409
2025-05-28	fly_2551	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	63
2025-05-28	fly_2552	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	181
2025-05-28	fly_2552	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	437
2025-05-28	fly_2553	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	35
2025-05-28	fly_2553	D. melanogaster	Gr64f>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	314
2025-05-28	fly_2554	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	853
2025-05-28	fly_2554	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	1255
2025-05-28	fly_2555	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	118
2025-05-28	fly_2555	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	680
2025-05-28	fly_2556	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	576
2025-05-28	fly_2556	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	282
2025-05-28	fly_2557	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	27
2025-05-28	fly_2557	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	388
2025-05-28	fly_2558	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	noni_juice	829
2025-05-28	fly_2558	D. melanogaster	Gr66a>Kir2.1	female	noni juice vs 200mM sucrose	200mM_sucrose	245
2025-05-29	fly_2559	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	55
2025-05-29	fly_2559	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	27
2025-05-29	fly_2560	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	318
2025-05-29	fly_2560	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	78
2025-05-29	fly_2561	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	118
2025-05-29	fly_2561	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	46
2025-05-29	fly_2562	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	75
2025-05-29	fly_2562	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	102
2025-05-29	fly_2563	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	52
2025-05-29	fly_2563	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	125
2025-05-29	fly_2564	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	34
2025-05-29	fly_2564	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	37
2025-05-29	fly_2565	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	87
2025-05-29	fly_2565	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	58
2025-05-29	fly_2566	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	54
2025-05-29	fly_2566	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	43
2025-05-29	fly_2567	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	182
2025-05-29	fly_2567	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	65
2025-05-29	fly_2568	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	100
2025-05-29	fly_2568	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	44
2025-05-29	fly_2569	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	620
2025-05-29	fly_2569	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	659
2025-05-29	fly_2570	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	173
2025-05-29	fly_2570	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	1288
2025-05-29	fly_2571	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	322
2025-05-29	fly_2571	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	724
2025-05-29	fly_2572	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	383
2025-05-29	fly_2572	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	325
2025-05-29	fly_2573	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	272
2025-05-29	fly_2573	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	376
2025-05-29	fly_2574	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	193
2025-05-29	fly_2574	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	76
2025-05-29	fly_2575	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	46
2025-05-29	fly_2575	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	494
2025-05-29	fly_2576	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	11
2025-05-29	fly_2576	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	493
2025-05-29	fly_2577	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	88
2025-05-29	fly_2577	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	836
2025-05-29	fly_2578	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	101
2025-05-29	fly_2578	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	119
2025-05-29	fly_2579	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	119
2025-05-29	fly_2579	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	108
2025-05-29	fly_2580	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	121
2025-05-29	fly_2580	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	156
2025-05-29	fly_2581	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	58
2025-05-29	fly_2581	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	71
2025-05-29	fly_2582	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	104
2025-05-29	fly_2582	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	113
2025-05-29	fly_2583	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	91
2025-05-29	fly_2583	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	89
2025-05-29	fly_2584	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	77
2025-05-29	fly_2584	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	81
2025-05-29	fly_2585	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	74
2025-05-29	fly_2585	D. melanogaster MPAR	Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	65
2025-05-29	fly_2586	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	77
2025-05-29	fly_2586	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	734
2025-05-29	fly_2587	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	3152
2025-05-29	fly_2587	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	887
2025-05-29	fly_2588	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	12
2025-05-29	fly_2588	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	196
2025-05-29	fly_2589	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	24
2025-05-29	fly_2589	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	303
2025-05-29	fly_2590	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	noni_juice	219
2025-05-29	fly_2590	D. melanogaster MPAR	Gr64f>Kir2.1	female	noni juice vs grape juice	grape_juice	662
2025-05-29	fly_2591	D. melanogaster	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	803
2025-05-29	fly_2591	D. melanogaster	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	268
2025-05-29	fly_2592	D. melanogaster	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	232
2025-05-29	fly_2592	D. melanogaster	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	grape_juice	133
2025-05-29	fly_2593	D. melanogaster	Gr64f,Gr66a>Kir2.1	female	noni juice vs grape juice	noni_juice	29
